8.482300       171.536267
8.513716       167.768177
8.545132       163.844308
8.576548       159.768531
8.607964       155.544870
8.639380       151.177492
8.670796       146.670707
8.702212       142.028964
8.733628       137.256843
8.765044       132.359053
8.796459       127.340428
8.827875       122.205921
8.859291       116.960599
8.890707       111.609639
8.922123       106.158321
8.953539       100.612024
8.984955        94.976223
9.016371        89.256480
9.047787        83.458439
9.079203        77.587822
9.110619        71.650422
9.142035        65.652099
9.173451        59.598774
9.204866        53.496419
9.236282        47.351057
9.267698        41.168752
9.299114        34.955606
9.330530        28.717751
9.361946        22.461343
9.393362        16.192555
9.424778         9.917574
9.456194         3.642594
9.487610        -2.626194
9.519026        -8.882602
9.550442       -15.120458
9.581858       -21.333603
9.613274       -27.515908
9.644689       -33.661270
9.676105       -39.763625
9.707521       -45.816951
9.738937       -51.815273
9.770353       -57.752673
9.801769       -63.623290
9.833185       -69.421331
9.864601       -75.141075
9.896017       -80.776875
9.927433       -86.323172
9.958849       -91.774490
9.990265       -97.125450
10.021681      -102.370772
10.053096      -107.505279
10.084512      -112.523904
10.115928      -117.421694
10.147344      -122.193815
10.178760      -126.835558
10.210176      -131.342343
10.241592      -135.709721
10.273008      -139.933382
10.304424      -144.009159
10.335840      -147.933028
10.367256      -151.701118
10.398672      -155.309710
10.430088      -158.755243
10.461504      -162.034316
10.492919      -165.143693
10.524335      -168.080305
10.555751      -170.841256
10.587167      -173.423819
10.618583      -175.825446
10.649999      -178.043768
10.681415      -180.076594
10.712831      -181.921919
10.744247      -183.577921
10.775663      -185.042967
10.807079      -186.315611
10.838495      -187.394595
10.869911      -188.278857
10.901327      -188.967523
10.932742      -189.459913
10.964158      -189.755541
10.995574      -189.854116
11.026990      -189.755541
11.058406      -189.459913
11.089822      -188.967523
11.121238      -188.278857
11.152654      -187.394595
11.184070      -186.315611
11.215486      -185.042967
11.246902      -183.577921
11.278318      -181.921919
11.309734      -180.076594
11.341149      -178.043768
11.372565      -175.825446
11.403981      -173.423819
11.435397      -170.841256
11.466813      -168.080305
11.498229      -165.143693
11.529645      -162.034316
11.561061      -158.755243
11.592477      -155.309710
11.623893      -151.701118
11.655309      -147.933028
11.686725      -144.009159
11.718141      -139.933382
11.749557      -135.709721
11.780972      -131.342343
11.812388      -126.835558
11.843804      -122.193815
11.875220      -117.421694
11.906636      -112.523904
11.938052      -107.505279
11.969468      -102.370772
12.000884       -97.125450
12.032300       -91.774490
12.063716       -86.323172
12.095132       -80.776875
12.126548       -75.141075
12.157964       -69.421331
12.189379       -63.623290
12.220795       -57.752673
12.252211       -51.815273
12.283627       -45.816951
12.315043       -39.763625
12.346459       -33.661270
12.377875       -27.515908
12.409291       -21.333603
12.440707       -15.120458
12.472123        -8.882602
12.503539        -2.626194
12.534955         3.642594
12.566371         9.917574
