           time              x              y              z             vx             vy             vz            yox            yoy            yoz             mi            Ix0            CG0             p0
    28.83500000 11779.38891483  6837.09481935   286.57774949   280.22395724    38.04907990    27.33940997    -0.01122535     0.01779272     0.10294264    19.81900000     0.02346085     0.25301873  1556.75101124
    28.84000000 11780.78998769  6837.28494722   286.71446921   280.20518840    38.00206901    27.34847739    -0.01123119     0.01780365     0.10298725    19.81900000     0.02345840     0.25299192  1556.70567198
    28.84500000 11782.19096671  6837.47484005   286.85123427   280.18642170    37.95506194    27.35754670    -0.01123703     0.01781459     0.10303188    19.81900000     0.02345595     0.25296511  1556.66033190
    28.85000000 11783.59185191  6837.66449785   286.98804468   280.16765715    37.90805871    27.36661791    -0.01124287     0.01782554     0.10307651    19.81900000     0.02345350     0.25293830  1556.61499101
    28.85500000 11784.99264329  6837.85392064   287.12490045   280.14889474    37.86105930    27.37569101    -0.01124871     0.01783649     0.10312116    19.81900000     0.02345105     0.25291149  1556.56964931
    28.86000000 11786.39334086  6838.04310845   287.26180159   280.13013445    37.81406372    27.38476600    -0.01125456     0.01784745     0.10316581    19.81900000     0.02344860     0.25288468  1556.52430679
    28.86500000 11787.79394464  6838.23206129   287.39874811   280.11137628    37.76707198    27.39384288    -0.01126040     0.01785841     0.10321048    19.81900000     0.02344615     0.25285787  1556.47896346
    28.87000000 11789.19445463  6838.42077918   287.53574002   280.09262021    37.72008407    27.40292165    -0.01126625     0.01786937     0.10325515    19.81900000     0.02344370     0.25283106  1556.43361932
    28.87500000 11790.59487084  6838.60926213   287.67277733   280.07386625    37.67310000    27.41200231    -0.01127210     0.01788035     0.10329984    19.81900000     0.02344125     0.25280425  1556.38827438
    28.88000000 11791.99519329  6838.79751018   287.80986005   280.05511439    37.62611976    27.42108485    -0.01127795     0.01789132     0.10334453    19.81900000     0.02343880     0.25277744  1556.34292862
    28.88500000 11793.39542199  6838.98552334   287.94698818   280.03636461    37.57914336    27.43016929    -0.01128380     0.01790230     0.10338924    19.81900000     0.02343635     0.25275063  1556.29758205
    28.89000000 11794.79555694  6839.17330162   288.08416175   280.01761690    37.53217079    27.43925561    -0.01128966     0.01791329     0.10343395    19.81900000     0.02343390     0.25272382  1556.25223468
    28.89500000 11796.19559816  6839.36084505   288.22138074   279.99887127    37.48520207    27.44834382    -0.01129551     0.01792428     0.10347867    19.81900000     0.02343145     0.25269701  1556.20688650
    28.90000000 11797.59554566  6839.54815365   288.35864519   279.98012769    37.43823719    27.45743392    -0.01130137     0.01793527     0.10352341    19.81900000     0.02342900     0.25267020  1556.16153751
    28.90500000 11798.99539944  6839.73522743   288.49595509   279.96138617    37.39127614    27.46652590    -0.01130723     0.01794627     0.10356815    19.81900000     0.02342655     0.25264339  1556.11618772
    28.91000000 11800.39515952  6839.92206642   288.63331045   279.94264670    37.34431895    27.47561976    -0.01131309     0.01795728     0.10361290    19.81900000     0.02342410     0.25261658  1556.07083713
    28.91500000 11801.79482591  6840.10867063   288.77071129   279.92390926    37.29736559    27.48471552    -0.01131895     0.01796829     0.10365766    19.81900000     0.02342165     0.25258977  1556.02548573
    28.92000000 11803.19439862  6840.29504008   288.90815761   279.90517385    37.25041609    27.49381315    -0.01132482     0.01797931     0.10370243    19.81900000     0.02341920     0.25256296  1555.98013354
    28.92500000 11804.59387766  6840.48117479   289.04564942   279.88644046    37.20347043    27.50291267    -0.01133068     0.01799033     0.10374721    19.81900000     0.02341675     0.25253615  1555.93478054
    28.93000000 11805.99326303  6840.66707479   289.18318674   279.86770909    37.15652861    27.51201407    -0.01133655     0.01800135     0.10379200    19.81900000     0.02341430     0.25250934  1555.88942674
    28.93500000 11807.39255475  6840.85274009   289.32076957   279.84897972    37.10959065    27.52111735    -0.01134242     0.01801238     0.10383680    19.81900000     0.02341185     0.25248253  1555.84407214
    28.94000000 11808.79175283  6841.03817070   289.45839791   279.83025234    37.06265654    27.53022251    -0.01134829     0.01802342     0.10388161    19.81900000     0.02340940     0.25245572  1555.79871675
    28.94500000 11810.19085728  6841.22336666   289.59607179   279.81152696    37.01572628    27.53932955    -0.01135416     0.01803446     0.10392643    19.81900000     0.02340695     0.25242891  1555.75336056
    28.95000000 11811.58986810  6841.40832797   289.73379121   279.79280356    36.96879988    27.54843848    -0.01136003     0.01804550     0.10397126    19.81900000     0.02340450     0.25240210  1555.70800358
    28.95500000 11812.98878532  6841.59305466   289.87155618   279.77408214    36.92187733    27.55754928    -0.01136591     0.01805655     0.10401610    19.81900000     0.02340205     0.25237529  1555.66264580
    28.96000000 11814.38760893  6841.77754675   290.00936671   279.75536268    36.87495864    27.56666196    -0.01137178     0.01806761     0.10406095    19.81900000     0.02339960     0.25234848  1555.61728723
    28.96500000 11815.78633895  6841.96180426   290.14722280   279.73664518    36.82804380    27.57577652    -0.01137766     0.01807867     0.10410580    19.81900000     0.02339715     0.25232167  1555.57192787
    28.97000000 11817.18497538  6842.14582720   290.28512448   279.71792963    36.78113282    27.58489296    -0.01138354     0.01808973     0.10415067    19.81900000     0.02339470     0.25229486  1555.52656772
    28.97500000 11818.58351824  6842.32961559   290.42307174   279.69921603    36.73422571    27.59401128    -0.01138942     0.01810080     0.10419555    19.81900000     0.02339225     0.25226805  1555.48120678
    28.98000000 11819.98196754  6842.51316946   290.56106459   279.68050436    36.68732246    27.60313147    -0.01139530     0.01811188     0.10424043    19.81900000     0.02338980     0.25224124  1555.43584505
    28.98500000 11821.38032329  6842.69648882   290.69910306   279.66179462    36.64042307    27.61225354    -0.01140119     0.01812296     0.10428533    19.81900000     0.02338735     0.25221443  1555.39048253
    28.99000000 11822.77858549  6842.87957370   290.83718713   279.64308680    36.59352754    27.62137749    -0.01140707     0.01813404     0.10433023    19.81900000     0.02338490     0.25218762  1555.34511924
    28.99500000 11824.17675416  6843.06242410   290.97531683   279.62438090    36.54663588    27.63050331    -0.01141296     0.01814513     0.10437515    19.81900000     0.02338245     0.25216081  1555.29975515
    29.00000000 11825.57482931  6843.24504006   291.11349217   279.60567690    36.49974809    27.63963100    -0.01141885     0.01815622     0.10442007    19.81900000     0.02338000     0.25213400  1555.25439029
    29.00500000 11826.97281093  6843.42742159   291.25171315   279.58697480    36.45286417    27.64876057    -0.01142474     0.01816732     0.10446500    19.81900000     0.02337755     0.25210719  1555.20902464
    29.01000000 11828.37069906  6843.60956871   291.38997978   279.56827459    36.40598412    27.65789202    -0.01143063     0.01817843     0.10450994    19.81900000     0.02337510     0.25208038  1555.16365822
    29.01500000 11829.76849368  6843.79148144   291.52829207   279.54957627    36.35910794    27.66702533    -0.01143653     0.01818954     0.10455490    19.81900000     0.02337265     0.25205357  1555.11829102
    29.02000000 11831.16619482  6843.97315980   291.66665003   279.53087982    36.31223563    27.67616052    -0.01144242     0.01820065     0.10459986    19.81900000     0.02337020     0.25202676  1555.07292304
    29.02500000 11832.56380249  6844.15460380   291.80505368   279.51218525    36.26536720    27.68529759    -0.01144832     0.01821177     0.10464483    19.81900000     0.02336775     0.25199995  1555.02755429
    29.03000000 11833.96131668  6844.33581348   291.94350301   279.49349253    36.21850264    27.69443652    -0.01145422     0.01822290     0.10468981    19.81900000     0.02336530     0.25197314  1554.98218476
    29.03500000 11835.35873741  6844.51678883   292.08199805   279.47480168    36.17164196    27.70357733    -0.01146012     0.01823402     0.10473479    19.81900000     0.02336285     0.25194633  1554.93681446
    29.04000000 11836.75606470  6844.69752990   292.22053879   279.45611266    36.12478516    27.71272001    -0.01146602     0.01824516     0.10477979    19.81900000     0.02336040     0.25191952  1554.89144340
    29.04500000 11838.15329854  6844.87803669   292.35912525   279.43742550    36.07793225    27.72186455    -0.01147192     0.01825630     0.10482480    19.81900000     0.02335795     0.25189271  1554.84607156
    29.05000000 11839.55043896  6845.05830923   292.49775744   279.41874016    36.03108321    27.73101097    -0.01147783     0.01826744     0.10486982    19.81900000     0.02335550     0.25186590  1554.80069896
    29.05500000 11840.94748595  6845.23834753   292.63643536   279.40005665    35.98423806    27.74015926    -0.01148373     0.01827859     0.10491484    19.81900000     0.02335305     0.25183909  1554.75532559
    29.06000000 11842.34443953  6845.41815162   292.77515903   279.38137496    35.93739679    27.74930942    -0.01148964     0.01828974     0.10495988    19.81900000     0.02335060     0.25181228  1554.70995145
    29.06500000 11843.74129970  6845.59772151   292.91392846   279.36269508    35.89055941    27.75846144    -0.01149555     0.01830090     0.10500492    19.81900000     0.02334815     0.25178547  1554.66457656
    29.07000000 11845.13806648  6845.77705722   293.05274365   279.34401701    35.84372592    27.76761534    -0.01150146     0.01831206     0.10504998    19.81900000     0.02334570     0.25175866  1554.61920090
    29.07500000 11846.53473987  6845.95615877   293.19160462   279.32534074    35.79689631    27.77677110    -0.01150737     0.01832323     0.10509504    19.81900000     0.02334325     0.25173185  1554.57382449
    29.08000000 11847.93131989  6846.13502619   293.33051136   279.30666625    35.75007060    27.78592873    -0.01151329     0.01833441     0.10514011    19.81900000     0.02334080     0.25170504  1554.52844732
    29.08500000 11849.32780654  6846.31365948   293.46946391   279.28799356    35.70324878    27.79508823    -0.01151920     0.01834558     0.10518519    19.81900000     0.02333835     0.25167823  1554.48306939
    29.09000000 11850.72419983  6846.49205868   293.60846225   279.26932264    35.65643086    27.80424960    -0.01152512     0.01835677     0.10523028    19.81900000     0.02333590     0.25165142  1554.43769071
    29.09500000 11852.12049977  6846.67022380   293.74750641   279.25065349    35.60961683    27.81341283    -0.01153104     0.01836796     0.10527538    19.81900000     0.02333345     0.25162461  1554.39231128
    29.10000000 11853.51670637  6846.84815486   293.88659638   279.23198610    35.56280670    27.82257793    -0.01153696     0.01837915     0.10532049    19.81900000     0.02333100     0.25159780  1554.34693110
    29.10500000 11854.91281963  6847.02585187   294.02573219   279.21332047    35.51600047    27.83174489    -0.01154288     0.01839035     0.10536561    19.81900000     0.02332855     0.25157099  1554.30155017
    29.11000000 11856.30883957  6847.20331487   294.16491383   279.19465659    35.46919814    27.84091372    -0.01154880     0.01840155     0.10541074    19.81900000     0.02332610     0.25154418  1554.25616850
    29.11500000 11857.70476620  6847.38054386   294.30414133   279.17599446    35.42239971    27.85008442    -0.01155473     0.01841276     0.10545587    19.81900000     0.02332365     0.25151737  1554.21078608
    29.12000000 11859.10059952  6847.55753887   294.44341468   279.15733406    35.37560518    27.85925698    -0.01156066     0.01842397     0.10550102    19.81900000     0.02332120     0.25149056  1554.16540292
    29.12500000 11860.49633954  6847.73429992   294.58273390   279.13867539    35.32881456    27.86843140    -0.01156658     0.01843519     0.10554617    19.81900000     0.02331875     0.25146375  1554.12001902
    29.13000000 11861.89198628  6847.91082702   294.72209900   279.12001845    35.28202785    27.87760769    -0.01157251     0.01844641     0.10559134    19.81900000     0.02331630     0.25143694  1554.07463438
    29.13500000 11863.28753973  6848.08712020   294.86150998   279.10136322    35.23524504    27.88678584    -0.01157844     0.01845764     0.10563651    19.81900000     0.02331385     0.25141013  1554.02924900
    29.14000000 11864.68299991  6848.26317948   295.00096686   279.08270971    35.18846615    27.89596585    -0.01158438     0.01846887     0.10568169    19.81900000     0.02331140     0.25138332  1553.98386289
    29.14500000 11866.07836683  6848.43900487   295.14046964   279.06405789    35.14169117    27.90514773    -0.01159031     0.01848011     0.10572688    19.81900000     0.02330895     0.25135651  1553.93847604
    29.15000000 11867.47364050  6848.61459640   295.28001834   279.04540778    35.09492010    27.91433147    -0.01159625     0.01849135     0.10577208    19.81900000     0.02330650     0.25132970  1553.89308847
    29.15500000 11868.86882091  6848.78995408   295.41961296   279.02675935    35.04815295    27.92351708    -0.01160218     0.01850259     0.10581729    19.81900000     0.02330405     0.25130289  1553.84770016
    29.16000000 11870.26390809  6848.96507793   295.55925351   279.00811261    35.00138971    27.93270454    -0.01160812     0.01851385     0.10586251    19.81900000     0.02330160     0.25127608  1553.80231113
    29.16500000 11871.65890204  6849.13996798   295.69894001   278.98946754    34.95463039    27.94189387    -0.01161406     0.01852510     0.10590774    19.81900000     0.02329915     0.25124927  1553.75692138
    29.17000000 11873.05380277  6849.31462424   295.83867246   278.97082415    34.90787499    27.95108506    -0.01162000     0.01853636     0.10595297    19.81900000     0.02329670     0.25122246  1553.71153090
    29.17500000 11874.44861029  6849.48904674   295.97845086   278.95218242    34.86112351    27.96027811    -0.01162595     0.01854763     0.10599822    19.81900000     0.02329425     0.25119565  1553.66613970
    29.18000000 11875.84332460  6849.66323549   296.11827524   278.93354235    34.81437596    27.96947302    -0.01163189     0.01855890     0.10604347    19.81900000     0.02329180     0.25116884  1553.62074779
    29.18500000 11877.23794571  6849.83719051   296.25814560   278.91490393    34.76763233    27.97866980    -0.01163784     0.01857018     0.10608873    19.81900000     0.02328935     0.25114203  1553.57535516
    29.19000000 11878.63247364  6850.01091182   296.39806194   278.89626715    34.72089263    27.98786843    -0.01164378     0.01858146     0.10613401    19.81900000     0.02328690     0.25111522  1553.52996181
    29.19500000 11880.02690839  6850.18439944   296.53802428   278.87763202    34.67415686    27.99706892    -0.01164973     0.01859275     0.10617929    19.81900000     0.02328445     0.25108841  1553.48456776
    29.20000000 11881.42124996  6850.35765339   296.67803263   278.85899852    34.62742501    28.00627128    -0.01165568     0.01860404     0.10622458    19.81900000     0.02328200     0.25106160  1553.43917299
    29.20500000 11882.81549837  6850.53067370   296.81808700   278.84036664    34.58069710    28.01547549    -0.01166164     0.01861533     0.10626988    19.81900000     0.02327955     0.25103479  1553.39377752
    29.21000000 11884.20965363  6850.70346037   296.95818739   278.82173638    34.53397312    28.02468156    -0.01166759     0.01862663     0.10631518    19.81900000     0.02327710     0.25100798  1553.34838134
    29.21500000 11885.60371574  6850.87601343   297.09833382   278.80310774    34.48725308    28.03388949    -0.01167354     0.01863794     0.10636050    19.81900000     0.02327465     0.25098117  1553.30298446
    29.22000000 11886.99768471  6851.04833291   297.23852629   278.78448071    34.44053698    28.04309929    -0.01167950     0.01864925     0.10640582    19.81900000     0.02327220     0.25095436  1553.25758687
    29.22500000 11888.39156055  6851.22041881   297.37876481   278.76585528    34.39382481    28.05231094    -0.01168546     0.01866057     0.10645116    19.81900000     0.02326975     0.25092755  1553.21218860
    29.23000000 11889.78534327  6851.39227116   297.51904940   278.74723144    34.34711658    28.06152444    -0.01169142     0.01867189     0.10649650    19.81900000     0.02326730     0.25090074  1553.16678962
    29.23500000 11891.17903287  6851.56388998   297.65938006   278.72860919    34.30041230    28.07073981    -0.01169738     0.01868321     0.10654185    19.81900000     0.02326485     0.25087393  1553.12138995
    29.24000000 11892.57262936  6851.73527529   297.79975680   278.70998853    34.25371196    28.07995703    -0.01170334     0.01869454     0.10658721    19.81900000     0.02326240     0.25084712  1553.07598959
    29.24500000 11893.96613276  6851.90642711   297.94017964   278.69136944    34.20701557    28.08917612    -0.01170931     0.01870588     0.10663258    19.81900000     0.02325995     0.25082031  1553.03058854
    29.25000000 11895.35954306  6852.07734545   298.08064857   278.67275193    34.16032312    28.09839706    -0.01171527     0.01871722     0.10667796    19.81900000     0.02325750     0.25079350  1552.98518681
    29.25500000 11896.75286028  6852.24803035   298.22116361   278.65413598    34.11363462    28.10761986    -0.01172124     0.01872856     0.10672335    19.81900000     0.02325505     0.25076669  1552.93978439
    29.26000000 11898.14608442  6852.41848181   298.36172477   278.63552159    34.06695008    28.11684451    -0.01172721     0.01873991     0.10676874    19.81900000     0.02325260     0.25073988  1552.89438129
    29.26500000 11899.53921550  6852.58869985   298.50233206   278.61690875    34.02026948    28.12607102    -0.01173318     0.01875127     0.10681415    19.81900000     0.02325015     0.25071307  1552.84897751
    29.27000000 11900.93225351  6852.75868451   298.64298548   278.59829746    33.97359284    28.13529939    -0.01173915     0.01876263     0.10685956    19.81900000     0.02324770     0.25068626  1552.80357306
    29.27500000 11902.32519847  6852.92843579   298.78368505   278.57968771    33.92692016    28.14452962    -0.01174512     0.01877399     0.10690498    19.81900000     0.02324525     0.25065945  1552.75816793
    29.28000000 11903.71805039  6853.09795372   298.92443078   278.56107950    33.88025144    28.15376170    -0.01175110     0.01878536     0.10695041    19.81900000     0.02324280     0.25063264  1552.71276213
    29.28500000 11905.11080927  6853.26723831   299.06522267   278.54247281    33.83358667    28.16299564    -0.01175707     0.01879673     0.10699585    19.81900000     0.02324035     0.25060583  1552.66735566
    29.29000000 11906.50347512  6853.43628959   299.20606074   278.52386765    33.78692587    28.17223144    -0.01176305     0.01880811     0.10704130    19.81900000     0.02323790     0.25057902  1552.62194852
    29.29500000 11907.89604795  6853.60510757   299.34694499   278.50526401    33.74026903    28.18146909    -0.01176903     0.01881950     0.10708675    19.81900000     0.02323545     0.25055221  1552.57654072
    29.30000000 11909.28852776  6853.77369229   299.48787544   278.48666188    33.69361616    28.19070860    -0.01177501     0.01883089     0.10713222    19.81900000     0.02323300     0.25052540  1552.53113226
    29.30500000 11910.68091457  6853.94204374   299.62885208   278.46806126    33.64696725    28.19994996    -0.01178099     0.01884228     0.10717769    19.81900000     0.02323055     0.25049859  1552.48572314
    29.31000000 11912.07320838  6854.11016196   299.76987494   278.44946214    33.60032232    28.20919319    -0.01178697     0.01885368     0.10722317    19.81900000     0.02322810     0.25047178  1552.44031336
    29.31500000 11913.46540919  6854.27804697   299.91094402   278.43086451    33.55368135    28.21843826    -0.01179296     0.01886508     0.10726866    19.81900000     0.02322565     0.25044497  1552.39490293
    29.32000000 11914.85751703  6854.44569879   300.05205932   278.41226837    33.50704436    28.22768519    -0.01179894     0.01887649     0.10731416    19.81900000     0.02322320     0.25041816  1552.34949185
    29.32500000 11916.24953188  6854.61311742   300.19322087   278.39367372    33.46041134    28.23693398    -0.01180493     0.01888790     0.10735967    19.81900000     0.02322075     0.25039135  1552.30408013
    29.33000000 11917.64145377  6854.78030291   300.33442867   278.37508054    33.41378230    28.24618462    -0.01181092     0.01889932     0.10740519    19.81900000     0.02321830     0.25036454  1552.25866775
    29.33500000 11919.03328269  6854.94725525   300.47568272   278.35648884    33.36715723    28.25543712    -0.01181691     0.01891074     0.10745071    19.81900000     0.02321585     0.25033773  1552.21325474
    29.34000000 11920.42501866  6855.11397448   300.61698304   278.33789860    33.32053615    28.26469147    -0.01182290     0.01892217     0.10749624    19.81900000     0.02321340     0.25031092  1552.16784108
    29.34500000 11921.81666168  6855.28046062   300.75832964   278.31930983    33.27391905    28.27394768    -0.01182889     0.01893360     0.10754179    19.81900000     0.02321095     0.25028411  1552.12242679
    29.35000000 11923.20821176  6855.44671368   300.89972252   278.30072251    33.22730593    28.28320574    -0.01183489     0.01894504     0.10758734    19.81900000     0.02320850     0.25025730  1552.07701186
    29.35500000 11924.59966890  6855.61273369   301.04116170   278.28213664    33.18069680    28.29246566    -0.01184089     0.01895648     0.10763290    19.81900000     0.02320605     0.25023049  1552.03159630
    29.36000000 11925.99103313  6855.77852066   301.18264718   278.26355221    33.13409166    28.30172743    -0.01184688     0.01896793     0.10767846    19.81900000     0.02320360     0.25020368  1551.98618011
    29.36500000 11927.38230443  6855.94407461   301.32417898   278.24496922    33.08749050    28.31099106    -0.01185288     0.01897938     0.10772404    19.81900000     0.02320115     0.25017687  1551.94076330
    29.37000000 11928.77348282  6856.10939557   301.46575709   278.22638767    33.04089334    28.32025654    -0.01185888     0.01899084     0.10776962    19.81900000     0.02319870     0.25015006  1551.89534586
    29.37500000 11930.16456831  6856.27448355   301.60738154   278.20780755    32.99430017    28.32952388    -0.01186488     0.01900230     0.10781521    19.81900000     0.02319625     0.25012325  1551.84992781
    29.38000000 11931.55556090  6856.43933858   301.74905234   278.18922885    32.94771100    28.33879307    -0.01187089     0.01901377     0.10786081    19.81900000     0.02319380     0.25009644  1551.80450913
    29.38500000 11932.94646060  6856.60396067   301.89076948   278.17065156    32.90112583    28.34806411    -0.01187689     0.01902524     0.10790642    19.81900000     0.02319135     0.25006963  1551.75908985
    29.39000000 11934.33726742  6856.76834984   302.03253298   278.15207569    32.85454465    28.35733701    -0.01188290     0.01903671     0.10795204    19.81900000     0.02318890     0.25004282  1551.71366995
    29.39500000 11935.72798136  6856.93250612   302.17434285   278.13350123    32.80796747    28.36661176    -0.01188891     0.01904820     0.10799767    19.81900000     0.02318645     0.25001601  1551.66824944
    29.40000000 11937.11860243  6857.09642952   302.31619910   278.11492817    32.76139430    28.37588837    -0.01189492     0.01905968     0.10804330    19.81900000     0.02318400     0.24998920  1551.62282832
    29.40500000 11938.50913064  6857.26012007   302.45810174   278.09635650    32.71482514    28.38516684    -0.01190093     0.01907117     0.10808894    19.81900000     0.02318155     0.24996239  1551.57740660
    29.41000000 11939.89956600  6857.42357778   302.60005077   278.07778622    32.66825998    28.39444715    -0.01190694     0.01908267     0.10813459    19.81900000     0.02317910     0.24993558  1551.53198428
    29.41500000 11941.28990851  6857.58680268   302.74204621   278.05921733    32.62169882    28.40372932    -0.01191295     0.01909417     0.10818025    19.81900000     0.02317665     0.24990877  1551.48656137
    29.42000000 11942.68015817  6857.74979478   302.88408807   278.04064982    32.57514168    28.41301335    -0.01191897     0.01910567     0.10822592    19.81900000     0.02317420     0.24988196  1551.44113786
    29.42500000 11944.07031501  6857.91255410   303.02617635   278.02208368    32.52858855    28.42229923    -0.01192498     0.01911718     0.10827160    19.81900000     0.02317175     0.24985515  1551.39571375
    29.43000000 11945.46037901  6858.07508067   303.16831106   278.00351892    32.48203944    28.43158696    -0.01193100     0.01912870     0.10831728    19.81900000     0.02316930     0.24982834  1551.35028906
    29.43500000 11946.85035020  6858.23737450   303.31049222   277.98495551    32.43549434    28.44087655    -0.01193702     0.01914022     0.10836297    19.81900000     0.02316685     0.24980153  1551.30486378
    29.44000000 11948.24022857  6858.39943562   303.45271983   277.96639347    32.38895326    28.45016799    -0.01194304     0.01915174     0.10840867    19.81900000     0.02316440     0.24977472  1551.25943792
    29.44500000 11949.63001414  6858.56126404   303.59499390   277.94783277    32.34241620    28.45946128    -0.01194906     0.01916327     0.10845438    19.81900000     0.02316195     0.24974791  1551.21401147
    29.45000000 11951.01970690  6858.72285979   303.73731445   277.92927343    32.29588316    28.46875643    -0.01195508     0.01917481     0.10850010    19.81900000     0.02315950     0.24972110  1551.16858445
    29.45500000 11952.40930687  6858.88422288   303.87968147   277.91071543    32.24935414    28.47805343    -0.01196111     0.01918635     0.10854582    19.81900000     0.02315705     0.24969429  1551.12315684
    29.46000000 11953.79881406  6859.04535333   304.02209499   277.89215876    32.20282915    28.48735228    -0.01196713     0.01919789     0.10859155    19.81900000     0.02315460     0.24966748  1551.07772867
    29.46500000 11955.18822846  6859.20625118   304.16455500   277.87360343    32.15630819    28.49665299    -0.01197316     0.01920944     0.10863730    19.81900000     0.02315215     0.24964067  1551.03229992
    29.47000000 11956.57755009  6859.36691642   304.30706152   277.85504942    32.10979125    28.50595555    -0.01197919     0.01922099     0.10868304    19.81900000     0.02314970     0.24961386  1550.98687061
    29.47500000 11957.96677896  6859.52734910   304.44961456   277.83649673    32.06327835    28.51525996    -0.01198522     0.01923255     0.10872880    19.81900000     0.02314725     0.24958705  1550.94144072
    29.48000000 11959.35591506  6859.68754921   304.59221412   277.81794536    32.01676948    28.52456623    -0.01199125     0.01924411     0.10877457    19.81900000     0.02314480     0.24956024  1550.89601028
    29.48500000 11960.74495841  6859.84751680   304.73486022   277.79939530    31.97026464    28.53387435    -0.01199728     0.01925568     0.10882034    19.81900000     0.02314235     0.24953343  1550.85057927
    29.49000000 11962.13390902  6860.00725187   304.87755287   277.78084655    31.92376383    28.54318433    -0.01200332     0.01926726     0.10886612    19.81900000     0.02313990     0.24950662  1550.80514770
    29.49500000 11963.52276688  6860.16675444   305.02029207   277.76229909    31.87726707    28.55249615    -0.01200935     0.01927883     0.10891191    19.81900000     0.02313745     0.24947981  1550.75971558
    29.50000000 11964.91153201  6860.32602454   305.16307783   277.74375293    31.83077434    28.56180983    -0.01201539     0.01929042     0.10895771    19.81900000     0.02313500     0.24945300  1550.71428290
    29.50500000 11966.30020441  6860.48506219   305.30591017   277.72520805    31.78428566    28.57112536    -0.01202143     0.01930200     0.10900351    19.81900000     0.02313255     0.24942619  1550.66884967
    29.51000000 11967.68878409  6860.64386741   305.44878909   277.70666446    31.73780101    28.58044274    -0.01202747     0.01931360     0.10904933    19.81900000     0.02313010     0.24939938  1550.62341589
    29.51500000 11969.07727106  6860.80244021   305.59171460   277.68812215    31.69132041    28.58976198    -0.01203351     0.01932519     0.10909515    19.81900000     0.02312765     0.24937257  1550.57798157
    29.52000000 11970.46566532  6860.96078062   305.73468671   277.66958111    31.64484386    28.59908307    -0.01203955     0.01933679     0.10914098    19.81900000     0.02312520     0.24934576  1550.53254670
    29.52500000 11971.85396687  6861.11888865   305.87770543   277.65104134    31.59837136    28.60840601    -0.01204560     0.01934840     0.10918682    19.81900000     0.02312275     0.24931895  1550.48711128
    29.53000000 11973.24217573  6861.27676434   306.02077078   277.63250283    31.55190290    28.61773080    -0.01205164     0.01936001     0.10923266    19.81900000     0.02312030     0.24929214  1550.44167533
    29.53500000 11974.63029190  6861.43440769   306.16388275   277.61396558    31.50543850    28.62705745    -0.01205769     0.01937163     0.10927851    19.81900000     0.02311785     0.24926533  1550.39623884
    29.54000000 11976.01831539  6861.59181873   306.30704135   277.59542958    31.45897814    28.63638594    -0.01206374     0.01938325     0.10932438    19.81900000     0.02311540     0.24923852  1550.35080181
    29.54500000 11977.40624620  6861.74899748   306.45024661   277.57689483    31.41252185    28.64571629    -0.01206979     0.01939488     0.10937024    19.81900000     0.02311295     0.24921171  1550.30536425
    29.55000000 11978.79408434  6861.90594396   306.59349852   277.55836131    31.36606961    28.65504849    -0.01207584     0.01940651     0.10941612    19.81900000     0.02311050     0.24918490  1550.25992615
    29.55500000 11980.18182982  6862.06265818   306.73679710   277.53982903    31.31962142    28.66438254    -0.01208189     0.01941814     0.10946201    19.81900000     0.02310805     0.24915809  1550.21448753
    29.56000000 11981.56948263  6862.21914018   306.88014235   277.52129799    31.27317730    28.67371845    -0.01208794     0.01942978     0.10950790    19.81900000     0.02310560     0.24913128  1550.16904838
    29.56500000 11982.95704280  6862.37538996   307.02353428   277.50276816    31.22673723    28.68305620    -0.01209400     0.01944143     0.10955380    19.81900000     0.02310315     0.24910447  1550.12360871
    29.57000000 11984.34451032  6862.53140756   307.16697291   277.48423956    31.18030123    28.69239580    -0.01210005     0.01945308     0.10959971    19.81900000     0.02310070     0.24907766  1550.07816851
    29.57500000 11985.73188520  6862.68719298   307.31045824   277.46571217    31.13386930    28.70173726    -0.01210611     0.01946473     0.10964562    19.81900000     0.02309825     0.24905085  1550.03272779
    29.58000000 11987.11916744  6862.84274625   307.45399029   277.44718599    31.08744142    28.71108057    -0.01211217     0.01947639     0.10969155    19.81900000     0.02309580     0.24902404  1549.98728655
    29.58500000 11988.50635706  6862.99806740   307.59756905   277.42866102    31.04101762    28.72042573    -0.01211823     0.01948806     0.10973748    19.81900000     0.02309335     0.24899723  1549.94184480
    29.59000000 11989.89345405  6863.15315644   307.74119455   277.41013724    30.99459789    28.72977273    -0.01212429     0.01949972     0.10978342    19.81900000     0.02309090     0.24897042  1549.89640253
    29.59500000 11991.28045843  6863.30801339   307.88486678   277.39161466    30.94818222    28.73912159    -0.01213035     0.01951140     0.10982937    19.81900000     0.02308845     0.24894361  1549.85095975
    29.60000000 11992.66737020  6863.46263827   308.02858577   277.37309326    30.90177063    28.74847230    -0.01213642     0.01952308     0.10987532    19.81900000     0.02308600     0.24891680  1549.80551645
    29.60500000 11994.05418937  6863.61703110   308.17235151   277.35457305    30.85536311    28.75782486    -0.01214248     0.01953476     0.10992128    19.81900000     0.02308355     0.24888999  1549.76007265
    29.61000000 11995.44091593  6863.77119190   308.31616402   277.33605401    30.80895967    28.76717927    -0.01214855     0.01954645     0.10996725    19.81900000     0.02308110     0.24886318  1549.71462834
