  2.000000      90.314444
  2.380000      88.110906
  2.760000      86.009602
  3.140000      84.059706
  3.520000      82.310394
  3.900000      80.810841
  4.280000      79.610224
  4.660000      78.754260
  5.040000      78.218190
  5.420000      77.911456
  5.800000      77.740975
  6.180000      77.613670
  6.560000      77.436459
  6.940000      77.116262
  7.320000      76.560000
  7.700000      75.703502
  8.080000      74.598235
  8.460000      73.324576
  8.840000      71.962901
  9.220000      70.593586
  9.600000      69.297009
  9.980000      68.153546
 10.360000      67.243435
 10.740000      66.610747
 11.120000      66.215197
 11.500000      66.004495
 11.880000      65.926349
 12.260000      65.928470
 12.640000      65.958566
 13.020000      65.964349
 13.400000      65.893625
 13.780000      65.707922
 14.160000      65.396391
 14.540000      64.951501
 14.920000      64.365719
 15.300000      63.631512
 15.680000      62.741348
 16.060000      61.687695
 16.440000      60.463885
 16.820000      59.093069
 17.200000      57.635045
 17.580000      56.151863
 17.960000      54.705571
 18.340000      53.358220
 18.720000      52.171858
 19.100000      51.208534
 19.480000      50.528939
 19.860000      50.139236
 20.240000      49.973772
 20.620000      49.961992
 21.000000      50.033342
 21.380000      50.117267
 21.760000      50.143212
 22.140000      50.040623
 22.520000      49.739584
 22.900000      49.213746
 23.280000      48.507545
 23.660000      47.671901
 24.040000      46.757732
 24.420000      45.815958
 24.800000      44.897499
 25.180000      44.053274
 25.560000      43.329996
 25.940000      42.732519
 26.320000      42.241692
 26.700000      41.838079
 27.080000      41.502245
 27.460000      41.214757
 27.840000      40.956177
 28.220000      40.707080
 28.600000      40.452516
 28.980000      40.189681
 29.360000      39.917807
 29.740000      39.636127
 30.120000      39.343874
 30.500000      39.040281
 30.880000      38.724580
 31.260000      38.396002
 31.640000      38.052947
 32.020000      37.691554
 32.400000      37.307587
 32.780000      36.896806
 33.160000      36.454973
 33.540000      35.977852
 33.920000      35.461203
 34.300000      34.900788
 34.680000      34.295646
 35.060000      33.631710
 35.440000      32.914570
 35.820000      32.136713
 36.200000      31.293899
 36.580000      30.381892
 36.960000      29.396452
 37.340000      28.333342
 37.720000      27.188324
 38.100000      25.957159
 38.480000      28.686314
 38.860000      27.939108
 39.240000      27.162914
 39.620000      26.356965
 40.000000      25.520493
